[16:24:46:878581 +02:00] [Thread 17260]  Performed Query 1 - 470775 - SELECT id FROM players WHERE playerid = '76561198216442289'
[17:13:23:975902 +02:00] [Thread 16288]  SINGLE RETURN ARRIVED - ["ADMIN","Max Mustermann",100,0,100000,123,123,123,0,123]
[17:13:23:976377 +02:00] [Thread 16288]  Successfully finished Query - SELECT playerintid, name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE playerid = '76561198216442289' - with return - ["ADMIN","Max Mustermann",100,0,100000,123,123,123,0,123]
[17:16:07:424750 +02:00] [Thread 16288]  Performed Query 1 - 42868 - SELECT id FROM players WHERE playerid = '76561198216442289'
[17:16:07:624555 +02:00] [Thread 17524]  SINGLE RETURN ARRIVED - [1]
[17:16:07:625381 +02:00] [Thread 16288]  Successfully finished Query - SELECT id FROM players WHERE playerid = '76561198216442289' - with return - [1]
[17:16:07:631679 +02:00] [Thread 18228]  Performed Query 1 - 42868 - SELECT playerintid, name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE playerid = '76561198216442289'
[17:16:07:844076 +02:00] [Thread 17304]  SINGLE RETURN ARRIVED - ["ADMIN","Max Mustermann",100,0,100000,123,123,123,0,123]
[17:16:07:844123 +02:00] [Thread 18228]  Successfully finished Query - SELECT playerintid, name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE playerid = '76561198216442289' - with return - ["ADMIN","Max Mustermann",100,0,100000,123,123,123,0,123]
[17:24:22:669948 +02:00] [Thread 16288]  Performed Query 1 - 42868 - SELECT id FROM players WHERE playerid = '76561198216442289'
[17:24:22:890626 +02:00] [Thread 17524]  Successfully finished Query - SELECT id FROM players WHERE playerid = '76561198216442289' - with return - [1]
[17:24:22:890893 +02:00] [Thread 17524]  Performed Query 1 - 42868 - SELECT playerintid, name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE playerid = '76561198216442289'
[17:24:22:890924 +02:00] [Thread 16288]  SINGLE RETURN ARRIVED - [1]
[17:24:23:108587 +02:00] [Thread 17304]  SINGLE RETURN ARRIVED - ["ADMIN","Max Mustermann",100,0,100000,123,123,123,0,123]
[17:24:23:108633 +02:00] [Thread 16288]  Successfully finished Query - SELECT playerintid, name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE playerid = '76561198216442289' - with return - ["ADMIN","Max Mustermann",100,0,100000,123,123,123,0,123]
[17:31:00:993088 +02:00] [Thread 19256]  Performed Query 1 - 785073 - SELECT id FROM players WHERE playerid = '76561198216442289'
[17:31:01:013257 +02:00] [Thread 19252]  SINGLE RETURN ARRIVED - [1]
[17:31:01:013277 +02:00] [Thread 19256]  Successfully finished Query - SELECT id FROM players WHERE playerid = '76561198216442289' - with return - [1]
[17:31:01:013397 +02:00] [Thread 19252]  Performed Query 1 - 785073 - SELECT playerintid, name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE playerid = '76561198216442289'
[17:31:01:233597 +02:00] [Thread 19256]  SINGLE RETURN ARRIVED - ["ADMIN","Max Mustermann",100,0,100000,123,123,123,0,123]
[17:31:01:233666 +02:00] [Thread 19252]  Successfully finished Query - SELECT playerintid, name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE playerid = '76561198216442289' - with return - ["ADMIN","Max Mustermann",100,0,100000,123,123,123,0,123]
[17:33:44:570530 +02:00] [Thread 18436]  Performed Query 1 - 142538 - SELECT id FROM players WHERE playerid = '76561198216442289'
[17:33:44:788717 +02:00] [Thread 18436]  SINGLE RETURN ARRIVED - [1]
[17:33:44:788768 +02:00] [Thread 18944]  Successfully finished Query - SELECT id FROM players WHERE playerid = '76561198216442289' - with return - [1]
[17:33:44:789255 +02:00] [Thread 18436]  Performed Query 1 - 142538 - SELECT playerintid, name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE playerid = '76561198216442289'
[17:33:45:009865 +02:00] [Thread 18944]  SINGLE RETURN ARRIVED - ["ADMIN","Max Mustermann",100,0,100000,123,123,123,0,123]
[17:33:45:009962 +02:00] [Thread 18944]  Successfully finished Query - SELECT playerintid, name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE playerid = '76561198216442289' - with return - ["ADMIN","Max Mustermann",100,0,100000,123,123,123,0,123]
