[14:38:42:225875 +01:00] [Thread 14340]  Performed Query 1 - 98315 - SHOW PROCESSLIST
[15:19:32:129252 +01:00] [Thread 5332]  Performed Query 1 - 835970 - INSERT INTO players (steamid64, intid, a3name, playtime, firstconnect, lastconnect) values (76561198216442289,'I58NFI57X','Rudi Bildungsstop','00:00:00','2019-11-26 15:19:00','2019-11-26 15:19:00')
[15:19:32:634225 +01:00] [Thread 5332]  Performed Query 1 - 835970 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[15:19:32:854199 +01:00] [Thread 7524]  SINGLE RETURN ARRIVED - [1001]
[15:19:32:854337 +01:00] [Thread 5332]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - [1001]
[15:19:40:876919 +01:00] [Thread 7524]  Performed Query 1 - 835970 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[15:19:40:899083 +01:00] [Thread 5332]  SINGLE RETURN ARRIVED - [1001]
[15:19:40:899802 +01:00] [Thread 7524]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - [1001]
[15:22:01:046467 +01:00] [Thread 7524]  Performed Query 1 - 835970 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[15:22:01:267222 +01:00] [Thread 5332]  SINGLE RETURN ARRIVED - [1001]
[15:22:01:267233 +01:00] [Thread 7524]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [1001]
[15:22:01:267383 +01:00] [Thread 5332]  Performed Query 1 - 835970 - SELECT intid FROM players WHERE intid = 'C34QBC43Y'
[15:22:01:487215 +01:00] [Thread 7524]  SINGLE RETURN ARRIVED - [1001]
[15:22:01:487229 +01:00] [Thread 5332]  Finished Query - SELECT intid FROM players WHERE intid = 'C34QBC43Y' - with return - [1001]
[15:22:01:487441 +01:00] [Thread 7524]  Performed Query 1 - 835970 - INSERT INTO players (steamid64, intid, a3name, playtime, firstconnect, lastconnect) values (76561198216442289,'C34QBC43Y','Rudi Bildungsstop','00:00:00','2019-11-26 15:22:00','2019-11-26 15:22:00')
[15:22:01:990526 +01:00] [Thread 7524]  Performed Query 1 - 835970 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[15:22:02:210361 +01:00] [Thread 5332]  SINGLE RETURN ARRIVED - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:22:02:210380 +01:00] [Thread 7524]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:22:15:170390 +01:00] [Thread 5332]  Performed Query 1 - 835970 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[15:22:15:390039 +01:00] [Thread 7524]  SINGLE RETURN ARRIVED - [4]
[15:22:15:390074 +01:00] [Thread 5332]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [4]
[15:22:15:390144 +01:00] [Thread 7524]  Performed Query 1 - 835970 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[15:22:15:609872 +01:00] [Thread 5332]  SINGLE RETURN ARRIVED - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:22:15:609880 +01:00] [Thread 7524]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:22:40:133304 +01:00] [Thread 5332]  Performed Query 1 - 835970 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[15:22:40:352984 +01:00] [Thread 7524]  SINGLE RETURN ARRIVED - [4]
[15:22:40:353450 +01:00] [Thread 14104]  Performed Query 1 - 835970 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[15:22:40:353492 +01:00] [Thread 5332]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [4]
[15:22:40:569880 +01:00] [Thread 7524]  SINGLE RETURN ARRIVED - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:22:40:569884 +01:00] [Thread 5332]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:29:21:794939 +01:00] [Thread 7524]  Performed Query 1 - 835970 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[15:29:22:014780 +01:00] [Thread 5332]  SINGLE RETURN ARRIVED - [4]
[15:29:22:014815 +01:00] [Thread 7524]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [4]
[15:29:22:014907 +01:00] [Thread 5332]  Performed Query 1 - 835970 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[15:29:22:234999 +01:00] [Thread 7524]  SINGLE RETURN ARRIVED - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:29:22:235041 +01:00] [Thread 5332]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:45:06:800938 +01:00] [Thread 4368]  Performed Query 1 - 744446 - SHOW PROCESSLIST
[15:45:06:852257 +01:00] [Thread 6432]  SINGLE RETURN ARRIVED - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[15:45:06:852314 +01:00] [Thread 6432]  Finished Query - SHOW PROCESSLIST - with return - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[15:45:39:502149 +01:00] [Thread 4368]  Performed Query 1 - 744446 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[15:45:39:722981 +01:00] [Thread 4368]  SINGLE RETURN ARRIVED - [4]
[15:45:39:723047 +01:00] [Thread 6432]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [4]
[15:45:39:723244 +01:00] [Thread 4368]  Performed Query 1 - 744446 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[15:45:39:941850 +01:00] [Thread 6432]  SINGLE RETURN ARRIVED - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:45:39:941888 +01:00] [Thread 4368]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:50:07:669796 +01:00] [Thread 15768]  Performed Query 1 - 63509 - SHOW PROCESSLIST
[15:50:07:751083 +01:00] [Thread 12188]  SINGLE RETURN ARRIVED - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[15:50:07:751124 +01:00] [Thread 15768]  Finished Query - SHOW PROCESSLIST - with return - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[15:50:23:080317 +01:00] [Thread 12188]  Performed Query 1 - 63509 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[15:50:23:300359 +01:00] [Thread 15768]  SINGLE RETURN ARRIVED - [4]
[15:50:23:300465 +01:00] [Thread 15768]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [4]
[15:50:23:302084 +01:00] [Thread 12188]  Performed Query 1 - 63509 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[15:50:23:520268 +01:00] [Thread 15768]  SINGLE RETURN ARRIVED - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:50:23:520422 +01:00] [Thread 12188]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:53:03:031909 +01:00] [Thread 8828]  Performed Query 1 - 109982 - SHOW PROCESSLIST
[15:53:03:275196 +01:00] [Thread 4608]  SINGLE RETURN ARRIVED - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[15:53:03:275215 +01:00] [Thread 8828]  Finished Query - SHOW PROCESSLIST - with return - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[15:53:49:518890 +01:00] [Thread 8828]  Performed Query 1 - 109982 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[15:53:49:738303 +01:00] [Thread 4608]  SINGLE RETURN ARRIVED - [4]
[15:53:49:738803 +01:00] [Thread 8828]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [4]
[15:53:49:738833 +01:00] [Thread 6888]  Performed Query 1 - 109982 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[15:53:49:957779 +01:00] [Thread 4608]  SINGLE RETURN ARRIVED - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:53:49:957806 +01:00] [Thread 6888]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:57:21:474098 +01:00] [Thread 17132]  Performed Query 1 - 798116 - SHOW PROCESSLIST
[15:57:21:503052 +01:00] [Thread 17132]  SINGLE RETURN ARRIVED - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[15:57:21:503084 +01:00] [Thread 17136]  Finished Query - SHOW PROCESSLIST - with return - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[15:57:42:738233 +01:00] [Thread 17132]  Performed Query 1 - 798116 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[15:57:42:938128 +01:00] [Thread 17136]  SINGLE RETURN ARRIVED - [4]
[15:57:42:938175 +01:00] [Thread 17132]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [4]
[15:57:42:938234 +01:00] [Thread 17136]  Performed Query 1 - 798116 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[15:57:43:158113 +01:00] [Thread 17132]  SINGLE RETURN ARRIVED - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:57:43:158116 +01:00] [Thread 17136]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[15:59:51:074108 +01:00] [Thread 12832]  Performed Query 1 - 877749 - SHOW PROCESSLIST
[15:59:51:074383 +01:00] [Thread 13384]  SINGLE RETURN ARRIVED - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[15:59:51:074406 +01:00] [Thread 12832]  Finished Query - SHOW PROCESSLIST - with return - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[16:00:25:693079 +01:00] [Thread 13384]  Performed Query 1 - 877749 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[16:00:25:911413 +01:00] [Thread 12832]  SINGLE RETURN ARRIVED - [4]
[16:00:25:911453 +01:00] [Thread 13384]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [4]
[16:00:25:911548 +01:00] [Thread 12832]  Performed Query 1 - 877749 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[16:00:26:130987 +01:00] [Thread 13384]  SINGLE RETURN ARRIVED - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[16:00:26:131013 +01:00] [Thread 12832]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,0,0,0,0,0]
[20:45:50:464851 +01:00] [Thread 12832]  Performed Query 1 - 877749 - UPDATE players SET a3name = 'Rudi Bildungsstop', xp = 0, level = 1, money = 0, kills = 0, teamkills = 0, deaths = 0 WHERE steamid64 = '76561198216442289'
[21:07:46:306924 +01:00] [Thread 15036]  Performed Query 1 - 125050 - SHOW PROCESSLIST
[21:07:46:398034 +01:00] [Thread 13812]  Finished Query - SHOW PROCESSLIST - with return - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[21:07:46:418547 +01:00] [Thread 15036]  SINGLE RETURN ARRIVED - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[21:08:23:999122 +01:00] [Thread 13812]  Performed Query 1 - 125050 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[21:08:24:421010 +01:00] [Thread 15036]  SINGLE RETURN ARRIVED - [4]
[21:08:24:421020 +01:00] [Thread 13812]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [4]
[21:08:24:421139 +01:00] [Thread 15036]  Performed Query 1 - 125050 - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289'
[21:08:24:640997 +01:00] [Thread 13812]  SINGLE RETURN ARRIVED - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,1,0,0,0,0]
[21:08:24:641023 +01:00] [Thread 15036]  Finished Query - SELECT intid, a3name, rank, banned, xp, level, money, kills, teamkills, deaths FROM players WHERE steamid64 = '76561198216442289' - with return - ["C34QBC43Y","Rudi Bildungsstop",0,0,0,1,0,0,0,0]
[21:12:54:221696 +01:00] [Thread 3732]  Performed Query 1 - 792795 - SHOW PROCESSLIST
[21:12:54:303498 +01:00] [Thread 15812]  Finished Query - SHOW PROCESSLIST - with return - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[21:12:54:303500 +01:00] [Thread 3732]  SINGLE RETURN ARRIVED - [2,"system user","","","Daemon","","InnoDB purge worker","",0]
[21:13:46:279992 +01:00] [Thread 15812]  Performed Query 1 - 792795 - SELECT id FROM players WHERE steamid64 = '76561198216442289'
[21:13:46:499902 +01:00] [Thread 3732]  SINGLE RETURN ARRIVED - [4]
[21:13:46:499948 +01:00] [Thread 15812]  Finished Query - SELECT id FROM players WHERE steamid64 = '76561198216442289' - with return - [4]
