[23:40:04:595089 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -361987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:04:771906 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -351987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:05:128321 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -341987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:05:724869 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -331987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:09:139310 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -321987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:09:937785 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -311987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:10:891684 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -301987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:11:123210 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -291987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:11:281142 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -281987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:11:486299 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -271987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:11:641803 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -261987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:11:801583 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -251987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:11:986191 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -241987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:12:162145 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = -231987, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
[23:40:25:102714 +02:00] [Thread 6872]  Performed Query 1 - 21695 - UPDATE players SET name = 'Prof Bildungsstop', xp = 0, level = 7, money = 10, kills = 0, teamkills = 0, deaths = 0 WHERE playerid = '76561198216442289'
