[21:58:31:676151 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT id FROM players WHERE playerid = '76561198216442289'
[21:59:12:774363 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'I02A07'
[21:59:12:774724 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[21:59:12:774809 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'I02A07' - with return - [1001]
[21:59:13:058131 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'C21N66'
[21:59:13:123446 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[21:59:13:123524 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'C21N66' - with return - [1001]
[21:59:13:255972 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'X48P42'
[21:59:13:256299 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[21:59:13:256310 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'X48P42' - with return - [1001]
[21:59:13:409005 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'O79N52'
[21:59:13:409399 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[21:59:13:409428 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'O79N52' - with return - [1001]
[21:59:13:566037 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'I60J96'
[21:59:13:591515 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[21:59:13:591542 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'I60J96' - with return - [1001]
[21:59:13:749079 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'I58Q24'
[21:59:13:749457 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[21:59:13:749476 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'I58Q24' - with return - [1001]
[21:59:13:925106 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'V28N88'
[21:59:13:925484 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[21:59:13:925527 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'V28N88' - with return - [1001]
[22:00:16:646663 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'O25E52'
[22:00:16:670440 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:16:670454 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'O25E52' - with return - [1001]
[22:00:16:869711 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'Q43W69'
[22:00:16:870113 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:16:870121 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'Q43W69' - with return - [1001]
[22:00:17:045707 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'X29E76'
[22:00:17:070773 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:17:070787 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'X29E76' - with return - [1001]
[22:00:17:203704 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'W65W48'
[22:00:17:204027 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:17:204039 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'W65W48' - with return - [1001]
[22:00:17:379669 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'F03L61'
[22:00:17:380069 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:17:380088 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'F03L61' - with return - [1001]
[22:00:17:512008 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'R67W14'
[22:00:17:536266 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:17:536292 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'R67W14' - with return - [1001]
[22:00:17:647721 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'G21G84'
[22:00:17:648068 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:17:648082 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'G21G84' - with return - [1001]
[22:00:17:800634 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'F68U05'
[22:00:17:801030 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:17:801049 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'F68U05' - with return - [1001]
[22:00:17:954579 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'K66Y55'
[22:00:17:970700 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:17:970717 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'K66Y55' - with return - [1001]
[22:00:18:106869 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'Q71U86'
[22:00:18:107416 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:18:107443 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'Q71U86' - with return - [1001]
[22:00:18:260082 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'K84L07'
[22:00:18:278700 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:18:278757 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'K84L07' - with return - [1001]
[22:00:18:412669 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'U21M96'
[22:00:18:413057 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:18:413076 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'U21M96' - with return - [1001]
[22:00:18:565682 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'V48O62'
[22:00:18:566052 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:18:566075 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'V48O62' - with return - [1001]
[22:00:18:719586 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'A15M71'
[22:00:18:737345 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:18:737365 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'A15M71' - with return - [1001]
[22:00:18:894924 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'P47F14'
[22:00:18:911989 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:18:912050 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'P47F14' - with return - [1001]
[22:00:19:067612 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'K08X86'
[22:00:19:067972 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:19:067990 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'K08X86' - with return - [1001]
[22:00:19:221480 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'S15D81'
[22:00:19:221800 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:19:221840 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'S15D81' - with return - [1001]
[22:00:19:419561 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'Q26F17'
[22:00:19:437394 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:19:437506 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'Q26F17' - with return - [1001]
[22:00:19:549256 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'O90U58'
[22:00:19:549625 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:19:549643 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'O90U58' - with return - [1001]
[22:00:19:725052 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'U15E88'
[22:00:19:725588 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:19:726096 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'U15E88' - with return - [1001]
[22:00:19:900919 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'C72R20'
[22:00:19:920252 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:19:920264 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'C72R20' - with return - [1001]
[22:00:20:076523 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'N38I51'
[22:00:20:077458 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:20:077516 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'N38I51' - with return - [1001]
[22:00:20:251770 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'R63Y66'
[22:00:20:270578 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:20:270591 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'R63Y66' - with return - [1001]
[22:00:20:426465 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'V35N20'
[22:00:20:445470 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:20:445523 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'V35N20' - with return - [1001]
[22:00:20:601835 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'R41C11'
[22:00:20:602187 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:20:602214 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'R41C11' - with return - [1001]
[22:00:39:590751 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT id FROM players WHERE playerid = '76561198216442289'
[22:00:39:810288 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:39:810584 +02:00] [Thread 7460]  Successfully finished Query - SELECT id FROM players WHERE playerid = '76561198216442289' - with return - [1001]
[22:00:39:810747 +02:00] [Thread 12776]  Performed Query 1 - 368480 - INSERT INTO players (playerid, playerintid, name, playtime, firstconnect, lastconnect) values (76561198216442289,any,Prof. Rudi Bildungsstop,00:00:00,<null>,<null>)
[22:00:43:012605 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'K31R57'
[22:00:43:013042 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:43:013061 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'K31R57' - with return - [1001]
[22:00:44:046287 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'U14Z91'
[22:00:44:061165 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:44:061231 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'U14Z91' - with return - [1001]
[22:00:45:465902 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'B59O02'
[22:00:45:466258 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:45:466270 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'B59O02' - with return - [1001]
[22:00:47:571566 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'M41Q85'
[22:00:47:571940 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:47:571952 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'M41Q85' - with return - [1001]
[22:00:49:064396 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'X13J17'
[22:00:49:064787 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:49:064800 +02:00] [Thread 7460]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'X13J17' - with return - [1001]
[22:00:49:721572 +02:00] [Thread 12776]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'B26L42'
[22:00:49:745223 +02:00] [Thread 7460]  SINGLE RETURN ARRIVED - [1001]
[22:00:49:745641 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'B26L42' - with return - [1001]
[22:00:50:407980 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'A72B53'
[22:00:50:409533 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:50:409579 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'A72B53' - with return - [1001]
[22:00:51:219725 +02:00] [Thread 7460]  Performed Query 1 - 368480 - SELECT playerintid FROM players WHERE playerintid = 'D35R77'
[22:00:51:243794 +02:00] [Thread 12776]  SINGLE RETURN ARRIVED - [1001]
[22:00:51:243849 +02:00] [Thread 12776]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'D35R77' - with return - [1001]
[22:02:23:029438 +02:00] [Thread 15264]  Performed Query 1 - 798368 - SELECT id FROM players WHERE playerid = '76561198216442289'
[22:02:23:248448 +02:00] [Thread 7164]  SINGLE RETURN ARRIVED - [1001]
[22:02:23:248479 +02:00] [Thread 15264]  Successfully finished Query - SELECT id FROM players WHERE playerid = '76561198216442289' - with return - [1001]
[22:02:23:599463 +02:00] [Thread 7164]  Performed Query 1 - 798368 - INSERT INTO players (playerid, playerintid, name, playtime, firstconnect, lastconnect) values (76561198216442289,any,Prof. Rudi Bildungsstop,00:00:00,2019-4-16 22:2:00,2019-4-16 22:2:00)
[22:02:26:784894 +02:00] [Thread 7164]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'E18UPZ85O'
[22:02:26:805970 +02:00] [Thread 15264]  SINGLE RETURN ARRIVED - [1001]
[22:02:26:806037 +02:00] [Thread 7164]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'E18UPZ85O' - with return - [1001]
[22:02:28:042450 +02:00] [Thread 15264]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'V15YGP66F'
[22:02:29:031175 +02:00] [Thread 7164]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'T28PAD08G'
[22:02:29:047641 +02:00] [Thread 15264]  SINGLE RETURN ARRIVED - [1001]
[22:02:29:047657 +02:00] [Thread 7164]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'T28PAD08G' - with return - [1001]
[22:02:29:819335 +02:00] [Thread 15264]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'Q25ICO06L'
[22:02:29:819660 +02:00] [Thread 7164]  SINGLE RETURN ARRIVED - [1001]
[22:02:29:819673 +02:00] [Thread 15264]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'Q25ICO06L' - with return - [1001]
[22:02:30:499524 +02:00] [Thread 7164]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'B24YLL83H'
[22:02:30:500060 +02:00] [Thread 15264]  SINGLE RETURN ARRIVED - [1001]
[22:02:30:500080 +02:00] [Thread 7164]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'B24YLL83H' - with return - [1001]
[22:02:54:168440 +02:00] [Thread 15264]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'U87JNU76S'
[22:02:54:168895 +02:00] [Thread 7164]  SINGLE RETURN ARRIVED - [1001]
[22:02:54:168913 +02:00] [Thread 15264]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'U87JNU76S' - with return - [1001]
[22:02:55:880070 +02:00] [Thread 7164]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'U26YML06O'
[22:02:55:896770 +02:00] [Thread 15264]  SINGLE RETURN ARRIVED - [1001]
[22:02:55:896786 +02:00] [Thread 7164]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'U26YML06O' - with return - [1001]
[22:02:56:560489 +02:00] [Thread 15264]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'B77NHL63E'
[22:02:56:560996 +02:00] [Thread 7164]  SINGLE RETURN ARRIVED - [1001]
[22:02:56:561018 +02:00] [Thread 15264]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'B77NHL63E' - with return - [1001]
[22:02:57:196595 +02:00] [Thread 7164]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'E68OPM61A'
[22:02:57:196963 +02:00] [Thread 15264]  SINGLE RETURN ARRIVED - [1001]
[22:02:57:196975 +02:00] [Thread 7164]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'E68OPM61A' - with return - [1001]
[22:02:57:766158 +02:00] [Thread 15264]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'F71EIK40O'
[22:02:57:779614 +02:00] [Thread 7164]  SINGLE RETURN ARRIVED - [1001]
[22:02:57:779627 +02:00] [Thread 15264]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'F71EIK40O' - with return - [1001]
[22:02:58:314155 +02:00] [Thread 7164]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'O24GBP24E'
[22:02:58:314533 +02:00] [Thread 15264]  SINGLE RETURN ARRIVED - [1001]
[22:02:58:314551 +02:00] [Thread 7164]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'O24GBP24E' - with return - [1001]
[22:02:58:930170 +02:00] [Thread 15264]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'P43UOM68X'
[22:02:58:930608 +02:00] [Thread 7164]  SINGLE RETURN ARRIVED - [1001]
[22:02:58:930626 +02:00] [Thread 15264]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'P43UOM68X' - with return - [1001]
[22:02:59:569105 +02:00] [Thread 7164]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'G60KCR88E'
[22:02:59:587825 +02:00] [Thread 15264]  SINGLE RETURN ARRIVED - [1001]
[22:02:59:587841 +02:00] [Thread 7164]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'G60KCR88E' - with return - [1001]
[22:03:00:183658 +02:00] [Thread 15264]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'H55VYN34F'
[22:03:00:184043 +02:00] [Thread 7164]  SINGLE RETURN ARRIVED - [1001]
[22:03:00:184061 +02:00] [Thread 15264]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'H55VYN34F' - with return - [1001]
[22:03:00:645592 +02:00] [Thread 7164]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'J28BBN92K'
[22:03:00:645917 +02:00] [Thread 15264]  SINGLE RETURN ARRIVED - [1001]
[22:03:00:645928 +02:00] [Thread 7164]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'J28BBN92K' - with return - [1001]
[22:03:01:216370 +02:00] [Thread 15264]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'N32JSB55W'
[22:03:01:229789 +02:00] [Thread 7164]  SINGLE RETURN ARRIVED - [1001]
[22:03:01:229808 +02:00] [Thread 15264]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'N32JSB55W' - with return - [1001]
[22:03:01:654303 +02:00] [Thread 7164]  Performed Query 1 - 798368 - SELECT playerintid FROM players WHERE playerintid = 'H17EFY18G'
[22:03:01:654769 +02:00] [Thread 15264]  SINGLE RETURN ARRIVED - [1001]
[22:03:01:654838 +02:00] [Thread 7164]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'H17EFY18G' - with return - [1001]
[22:14:53:353358 +02:00] [Thread 2588]  Performed Query 1 - 749002 - SELECT id FROM players WHERE playerid = '76561198216442289'
[22:14:53:570301 +02:00] [Thread 7068]  SINGLE RETURN ARRIVED - [1001]
[22:14:53:570313 +02:00] [Thread 2588]  Successfully finished Query - SELECT id FROM players WHERE playerid = '76561198216442289' - with return - [1001]
[22:14:53:592001 +02:00] [Thread 7068]  Performed Query 1 - 749002 - INSERT INTO players (playerid, playerintid, name, playtime, firstconnect, lastconnect) values (76561198216442289,any,Prof. Rudi Bildungsstop,00:00:00,2019-4-16 22:14:00,2019-4-16 22:14:00)
[22:14:55:984271 +02:00] [Thread 7068]  Performed Query 1 - 749002 - SELECT playerintid FROM players WHERE playerintid = 'N66QGL28W'
[22:14:56:000551 +02:00] [Thread 2588]  SINGLE RETURN ARRIVED - [1001]
[22:14:56:000681 +02:00] [Thread 2588]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'N66QGL28W' - with return - [1001]
[22:14:57:323606 +02:00] [Thread 7068]  Performed Query 1 - 749002 - SELECT playerintid FROM players WHERE playerintid = 'X53LFX06G'
[22:14:57:323938 +02:00] [Thread 2588]  SINGLE RETURN ARRIVED - [1001]
[22:14:57:323961 +02:00] [Thread 7068]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'X53LFX06G' - with return - [1001]
[22:14:58:704571 +02:00] [Thread 2588]  Performed Query 1 - 749002 - SELECT playerintid FROM players WHERE playerintid = 'H19JYN26X'
[22:14:58:704950 +02:00] [Thread 7068]  SINGLE RETURN ARRIVED - [1001]
[22:14:58:704970 +02:00] [Thread 2588]  Successfully finished Query - SELECT playerintid FROM players WHERE playerintid = 'H19JYN26X' - with return - [1001]
[22:14:59:278236 +02:00] [Thread 7068]  Performed Query 1 - 749002 - SELECT playerintid FROM players WHERE playerintid = 'V57BJO12O'
